training_number,generation,timestamp,best_fitness,worst_fitness,avg_fitness,median_fitness,std_fitness,best_distance,avg_distance,median_distance,best_stability,avg_stability,best_energy,avg_energy,best_time_alive,avg_time_alive,absolute_best_fitness,absolute_best_distance,population_size,genome_length,mutation_rate,crossover_rate,elite_size
2,305,2025-11-02 21:04:03,4.421931266784668,0,2.139518871307373,2.755612850189209,1.4777545790271585,3.921931266784668,1.519187068939209,2.255612850189209,1.0,1.0,465,466.74,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,306,2025-11-02 21:04:33,4.421931266784668,0,2.1969961738586425,2.693960666656494,1.4859757123595492,3.921931266784668,1.5929195308685302,2.193960666656494,1.0,1.0,465,465.74,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,307,2025-11-02 21:05:03,4.421931266784668,0,2.1031114864349365,2.8655667304992676,1.5389941294673308,3.921931266784668,1.5683636283874511,2.3655667304992676,1.0,0.96,465,464.32,500,496.9,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,308,2025-11-02 21:05:33,4.421931266784668,0,2.2421073436737062,2.7671217918395996,1.4482672773728447,3.921931266784668,1.6554385375976564,2.2671217918395996,1.0,0.98,465,463.44,500,498.24,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,309,2025-11-02 21:06:04,4.421931266784668,0,1.9412557697296142,2.515983819961548,1.5356501230131099,3.921931266784668,1.3577601146697997,2.015983819961548,1.0,0.98,465,466.68,500,499.98,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,310,2025-11-02 21:06:34,4.421931266784668,0,1.89695294380188,2.1944851875305176,1.4518830290391593,3.921931266784668,1.310817346572876,1.6944851875305176,1.0,1.0,465,465.98,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,311,2025-11-02 21:07:04,4.421931266784668,0,2.443811740875244,2.649947166442871,1.2661058781695105,3.921931266784668,1.9049371242523194,2.149947166442871,1.0,1.0,465,466.7,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,312,2025-11-02 21:07:34,4.421931266784668,0,2.2622459316253662,2.514005184173584,1.2883850602801858,3.921931266784668,1.684568576812744,2.014005184173584,1.0,1.0,465,465.04,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,313,2025-11-02 21:08:04,4.421931266784668,0,2.0524831581115723,2.5750632286071777,1.4874017219591904,3.921931266784668,1.4384122848510743,2.0750632286071777,1.0,1.0,465,466.2,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,314,2025-11-02 21:08:34,4.421931266784668,0,2.317968864440918,2.551375389099121,1.321833503231618,3.921931266784668,1.7320131587982177,2.051375389099121,1.0,1.0,465,465.24,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,315,2025-11-02 21:09:04,4.421931266784668,0,1.993671178817749,2.5128254890441895,1.4472099537691283,3.921931266784668,1.4253481864929198,2.0128254890441895,1.0,1.0,465,466.1,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,316,2025-11-02 21:09:35,4.482019424438477,0,2.223623914718628,2.726020336151123,1.4336596962912609,3.9820194244384766,1.6196630668640137,2.226020336151123,1.0,1.0,467,465.38,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,317,2025-11-02 21:10:05,4.482019424438477,0,2.1789659690856933,2.5263214111328125,1.4017294293367983,3.9820194244384766,1.558916187286377,2.0263214111328125,1.0,1.0,467,466.5,500,500.0,4.482019424438477,3.9820194244384766,50,500,0.1,0.7,5
2,318,2025-11-02 21:10:35,4.482019424438477,0,2.2105047702789307,2.6060194969177246,1.3761768407415371,3.9820194244384766,1.6462457275390625,2.1060194969177246,1.0,0.98,467,464.48,500,498.34,4.482019424438477,3.9820194244384766,50,500,0.1,0.7,5
2,319,2025-11-02 21:11:05,4.496034622192383,0,2.338041162490845,2.6026554107666016,1.3871076141514842,3.996034622192383,1.7478406953811645,2.1026554107666016,1.0,0.94,468,460.36,500,492.56,4.482019424438477,3.9820194244384766,50,500,0.1,0.7,5
2,320,2025-11-02 21:11:35,4.496034622192383,0,2.2244092082977294,2.584293842315674,1.419499198751402,3.996034622192383,1.6542869472503663,2.084293842315674,1.0,1.0,468,466.3,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,321,2025-11-02 21:12:07,4.496034622192383,0,2.4990971374511717,2.806955337524414,1.2218480372805778,3.996034622192383,1.9751724624633789,2.306955337524414,1.0,1.0,468,466.7,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,322,2025-11-02 21:12:37,4.496034622192383,0,2.3429849433898924,2.756835460662842,1.3949170382843175,3.996034622192383,1.7977115535736083,2.256835460662842,1.0,1.0,468,467.42,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,323,2025-11-02 21:13:08,4.496034622192383,0,2.520973701477051,2.8655686378479004,1.2172971068237042,3.996034622192383,2.0157244396209717,2.3655686378479004,1.0,1.0,468,467.46,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,324,2025-11-02 21:13:38,4.496034622192383,0,2.6202814292907717,2.8163743019104004,1.126826143316374,3.996034622192383,2.029607949256897,2.3163743019104004,1.0,0.98,468,463.18,500,494.64,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,325,2025-11-02 21:14:08,4.496034622192383,0,2.237984094619751,2.7887229919433594,1.4478069311703234,3.996034622192383,1.6417742443084717,2.2887229919433594,1.0,0.98,468,461.14,500,493.18,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,326,2025-11-02 21:14:39,4.496034622192383,0,2.268089017868042,2.7053890228271484,1.429633827153977,3.996034622192383,1.648914132118225,2.2053890228271484,1.0,0.98,468,466.18,500,499.9,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,327,2025-11-02 21:15:09,4.496034622192383,0,2.18841365814209,2.825516700744629,1.5120386392248868,3.996034622192383,1.60350613117218,2.325516700744629,1.0,0.94,468,461.42,500,493.86,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,328,2025-11-02 21:15:40,4.496034622192383,0,2.454432306289673,2.981311798095703,1.3831697013754634,3.996034622192383,1.9336043739318847,2.481311798095703,1.0,1.0,468,467.68,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,329,2025-11-02 21:16:10,4.496034622192383,0,2.558316125869751,2.9602298736572266,1.2782010563314423,3.996034622192383,2.0114663887023925,2.4602298736572266,1.0,1.0,468,468.5,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,330,2025-11-02 21:16:41,4.496034622192383,0,2.285518045425415,2.700228691101074,1.3368367324508734,3.996034622192383,1.74702712059021,2.200228691101074,1.0,1.0,468,468.8,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,331,2025-11-02 21:17:12,4.496034622192383,0,2.5960724353790283,2.9444351196289062,1.2717373045890548,3.996034622192383,2.0436082172393797,2.4444351196289062,1.0,1.0,468,468.22,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,332,2025-11-02 21:17:42,4.496034622192383,0,2.3596811199188235,2.6343564987182617,1.2683689076486901,3.996034622192383,1.7937797546386718,2.1343564987182617,1.0,1.0,468,467.4,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,333,2025-11-02 21:18:12,4.496034622192383,0,2.3518092823028565,2.69370174407959,1.2683018403294781,3.996034622192383,1.798588514328003,2.19370174407959,1.0,1.0,468,467.34,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,334,2025-11-02 21:18:43,4.496034622192383,0,2.3456223011016846,2.698972702026367,1.3703171688839788,3.996034622192383,1.7859836673736573,2.198972702026367,1.0,1.0,468,466.9,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,335,2025-11-02 21:19:13,4.496034622192383,0,2.5901255321502688,2.9423136711120605,1.3580662370947407,3.996034622192383,2.0169725131988527,2.4423136711120605,1.0,1.0,468,467.58,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,336,2025-11-02 21:19:44,4.496034622192383,0,2.3247680854797363,2.703457832336426,1.3531485493982627,3.996034622192383,1.73790846824646,2.203457832336426,1.0,1.0,468,467.7,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,337,2025-11-02 21:20:14,4.496034622192383,0,2.2821920108795166,2.5332469940185547,1.3034659539548274,3.996034622192383,1.6994897794723511,2.0332469940185547,1.0,0.98,468,461.6,500,494.56,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,338,2025-11-02 21:20:44,4.496034622192383,0,2.560617904663086,2.6444220542907715,1.1261859145754411,3.996034622192383,2.0087222385406496,2.1444220542907715,1.0,1.0,468,465.84,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,339,2025-11-02 21:21:15,4.496034622192383,0,2.765829725265503,2.918454647064209,1.1737014069726408,3.996034622192383,2.2481661891937255,2.418454647064209,1.0,1.0,468,467.3,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,340,2025-11-02 21:21:46,4.496034622192383,0,2.558029441833496,2.9690866470336914,1.3526462835164705,3.996034622192383,1.9996469926834106,2.4690866470336914,1.0,1.0,468,467.72,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,341,2025-11-02 21:22:17,4.496034622192383,0,2.1670483589172362,2.4321491718292236,1.3925666519632955,3.996034622192383,1.5807898330688477,1.9321491718292236,1.0,1.0,468,467.82,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,342,2025-11-02 21:22:48,4.496034622192383,0,2.1212363243103027,2.6180105209350586,1.4815239344991495,3.996034622192383,1.53795419216156,2.1180105209350586,1.0,1.0,468,468.56,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,343,2025-11-02 21:23:19,4.496034622192383,0,2.1979427623748777,2.755830764770508,1.381361120261228,3.996034622192383,1.6408688640594482,2.255830764770508,1.0,1.0,468,469.48,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,344,2025-11-02 21:23:49,4.496034622192383,0,2.502277956008911,2.7769131660461426,1.2402714546620452,3.996034622192383,1.9693489456176758,2.2769131660461426,1.0,1.0,468,469.7,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,345,2025-11-02 21:24:20,4.496034622192383,0,2.3532412242889404,2.589743137359619,1.2722941666385756,3.996034622192383,1.8420224571228028,2.089743137359619,1.0,1.0,468,468.66,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,346,2025-11-02 21:24:51,4.496034622192383,0,2.3552454853057863,2.7314515113830566,1.3771250521631047,3.996034622192383,1.7866653060913087,2.2314515113830566,1.0,1.0,468,468.86,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,347,2025-11-02 21:25:22,4.496034622192383,0,2.457535753250122,2.773120403289795,1.329571324490717,3.996034622192383,1.8472359275817871,2.273120403289795,1.0,1.0,468,468.66,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,348,2025-11-02 21:25:53,4.552822113037109,0,2.4392810821533204,2.7457895278930664,1.4134951601007775,4.052822113037109,1.8981812000274658,2.2457895278930664,1.0,1.0,467,468.78,500,500.0,4.496034622192383,3.996034622192383,50,500,0.1,0.7,5
2,349,2025-11-02 21:26:24,4.552822113037109,0,2.6078587627410887,2.9718141555786133,1.3783080517457127,4.052822113037109,2.0561307144165037,2.4718141555786133,1.0,1.0,467,469.42,500,500.0,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,350,2025-11-02 21:26:55,4.552822113037109,0,2.471745939254761,2.7080440521240234,1.3051187806568674,4.052822113037109,1.9265180110931397,2.2080440521240234,1.0,1.0,467,469.68,500,500.0,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,351,2025-11-02 21:27:26,4.552822113037109,0,2.7318457412719725,2.796719551086426,1.1498107848963586,4.052822113037109,2.2243915748596192,2.296719551086426,1.0,1.0,467,469.86,500,500.0,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,352,2025-11-02 21:27:56,4.552822113037109,0,2.712750949859619,2.828213691711426,1.123362051183541,4.052822113037109,2.193080635070801,2.328213691711426,1.0,0.98,467,466.82,500,498.54,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,353,2025-11-02 21:28:27,4.552822113037109,0,2.441099863052368,2.7225499153137207,1.3435742754439677,4.052822113037109,1.8818110847473144,2.2225499153137207,1.0,0.98,467,466.76,500,498.24,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,354,2025-11-02 21:28:58,4.552822113037109,0,2.417754096984863,2.774646759033203,1.4152703661454695,4.052822113037109,1.9033334350585938,2.274646759033203,1.0,0.98,467,467.8,500,498.66,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,355,2025-11-02 21:29:28,4.552822113037109,0,2.2806209564208983,2.7010011672973633,1.371890832289643,4.052822113037109,1.7700622463226319,2.2010011672973633,1.0,1.0,467,469.06,500,500.0,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,356,2025-11-02 21:29:59,4.552822113037109,0,2.231904172897339,2.6419458389282227,1.367667922231455,4.052822113037109,1.6785236835479735,2.1419458389282227,1.0,1.0,467,467.7,500,500.0,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,357,2025-11-02 21:30:30,4.552822113037109,0,2.2217126083374024,2.4646105766296387,1.325210503180636,4.052822113037109,1.694794216156006,1.9646105766296387,1.0,1.0,467,468.66,500,500.0,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,358,2025-11-02 21:31:01,4.552822113037109,0,2.3470543098449705,2.7510814666748047,1.428109726431962,4.052822113037109,1.7876909637451173,2.2510814666748047,1.0,1.0,467,469.12,500,500.0,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,359,2025-11-02 21:31:31,4.552822113037109,0,2.602136449813843,3.0569534301757812,1.386046157236309,4.052822113037109,2.0372745275497435,2.5569534301757812,1.0,0.98,467,462.92,500,494.72,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,360,2025-11-02 21:32:03,4.552822113037109,0,2.360130796432495,2.773106575012207,1.4894851585976396,4.052822113037109,1.7786970233917236,2.273106575012207,1.0,1.0,467,467.58,500,500.0,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,361,2025-11-02 21:32:34,4.552822113037109,0,2.403963804244995,2.725620746612549,1.3528195680202706,4.052822113037109,1.8442797565460205,2.225620746612549,1.0,1.0,467,467.94,500,500.0,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,362,2025-11-02 21:33:04,4.552822113037109,0,2.184347324371338,2.7805638313293457,1.4747707427109242,4.052822113037109,1.6297258138656616,2.2805638313293457,1.0,0.98,467,463.3,500,495.28,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,363,2025-11-02 21:33:35,4.552822113037109,0,2.4569723415374756,2.868762969970703,1.3684790183110709,4.052822113037109,1.87081937789917,2.368762969970703,1.0,1.0,467,466.64,500,500.0,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,364,2025-11-02 21:34:05,4.552822113037109,0,2.578858585357666,2.974245071411133,1.3684372577348698,4.052822113037109,2.032625188827515,2.474245071411133,1.0,1.0,467,466.62,500,500.0,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,365,2025-11-02 21:34:36,4.704277038574219,0,2.7442065143585204,3.1198039054870605,1.3912668428010644,4.204277038574219,2.1739238262176515,2.6198039054870605,1.0,1.0,471,466.54,500,500.0,4.552822113037109,4.052822113037109,50,500,0.1,0.7,5
2,366,2025-11-02 21:35:06,4.704277038574219,0,2.6260679721832276,2.9280385971069336,1.2418348669205623,4.204277038574219,2.103517894744873,2.4280385971069336,1.0,1.0,471,467.86,500,500.0,4.704277038574219,4.204277038574219,50,500,0.1,0.7,5
2,367,2025-11-02 21:35:37,4.704277038574219,0,2.6009717845916747,3.0139312744140625,1.344971217782847,4.204277038574219,2.0393851470947264,2.5139312744140625,1.0,1.0,471,467.68,500,500.0,4.704277038574219,4.204277038574219,50,500,0.1,0.7,5
2,368,2025-11-02 21:36:07,4.704277038574219,0,2.662684669494629,2.9508113861083984,1.2668394456554644,4.204277038574219,2.135648460388184,2.4508113861083984,1.0,1.0,471,468.36,500,500.0,4.704277038574219,4.204277038574219,50,500,0.1,0.7,5
2,369,2025-11-02 21:36:38,4.704277038574219,0,2.642281274795532,3.0439095497131348,1.306037350379229,4.204277038574219,2.1349386501312257,2.5439095497131348,1.0,1.0,471,467.86,500,500.0,4.704277038574219,4.204277038574219,50,500,0.1,0.7,5
2,370,2025-11-02 21:37:09,4.704277038574219,0,2.455765419006348,2.74629545211792,1.3495243456981822,4.204277038574219,1.8995969009399414,2.24629545211792,1.0,1.0,471,468.34,500,500.0,4.704277038574219,4.204277038574219,50,500,0.1,0.7,5
2,371,2025-11-02 21:37:40,4.704277038574219,0,2.040493898391724,2.389756917953491,1.4890518536895245,4.204277038574219,1.432801694869995,1.8897569179534912,1.0,1.0,471,467.16,500,500.0,4.704277038574219,4.204277038574219,50,500,0.1,0.7,5
2,372,2025-11-02 21:38:10,4.704277038574219,0,2.280252151489258,2.5115432739257812,1.3124007010827337,4.204277038574219,1.76096586227417,2.0115432739257812,1.0,0.98,471,466.84,500,499.86,4.704277038574219,4.204277038574219,50,500,0.1,0.7,5
2,373,2025-11-02 21:38:41,4.788169860839844,0,2.386964702606201,2.6971240043640137,1.4217046303803522,4.288169860839844,1.869445390701294,2.1971240043640137,1.0,1.0,470,467.76,500,500.0,4.704277038574219,4.204277038574219,50,500,0.1,0.7,5
2,374,2025-11-02 21:39:12,4.788169860839844,0,2.590895013809204,2.9083118438720703,1.387485065391707,4.288169860839844,2.031390733718872,2.4083118438720703,1.0,0.98,470,466.42,500,499.4,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,375,2025-11-02 21:39:42,4.788169860839844,0,2.4662492942810057,2.7930569648742676,1.4196743892028343,4.288169860839844,1.870963954925537,2.2930569648742676,1.0,1.0,470,467.38,500,500.0,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,376,2025-11-02 21:40:12,4.788169860839844,0,2.525472936630249,2.790632724761963,1.4229481446114352,4.288169860839844,1.9305799770355225,2.290632724761963,1.0,0.98,470,467.7,500,499.52,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,377,2025-11-02 21:40:43,4.788169860839844,0,2.402021036148071,2.6622419357299805,1.5058765575807154,4.288169860839844,1.8368027114868164,2.1622419357299805,1.0,0.98,470,467.74,500,499.8,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,378,2025-11-02 21:41:13,4.788169860839844,0,2.5142041778564455,2.9199414253234863,1.4484326946225567,4.288169860839844,1.941403226852417,2.4199414253234863,1.0,1.0,470,467.54,500,500.0,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,379,2025-11-02 21:41:43,4.788169860839844,0,2.4505136585235596,2.836683750152588,1.4048997293570862,4.288169860839844,1.9093867778778075,2.336683750152588,1.0,1.0,470,468.18,500,500.0,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,380,2025-11-02 21:42:14,4.788169860839844,0,2.3435717964172365,2.5078792572021484,1.4057393325788634,4.288169860839844,1.8148764610290526,2.0078792572021484,1.0,1.0,470,467.98,500,500.0,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,381,2025-11-02 21:42:44,4.788169860839844,0,2.4828093528747557,2.884286403656006,1.43756655091036,4.288169860839844,1.906511869430542,2.384286403656006,1.0,1.0,470,468.12,500,500.0,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,382,2025-11-02 21:43:14,4.788169860839844,0,2.28866379737854,2.653623104095459,1.4027427023176078,4.288169860839844,1.7357181930541992,2.153623104095459,1.0,1.0,470,467.98,500,500.0,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,383,2025-11-02 21:43:45,4.788169860839844,0,2.2852016067504883,2.7357935905456543,1.5462281937885793,4.288169860839844,1.6710603523254395,2.2357935905456543,1.0,1.0,470,468.2,500,500.0,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,384,2025-11-02 21:44:15,4.788169860839844,0,2.438162546157837,2.880880355834961,1.4062175992233172,4.288169860839844,1.8490834617614746,2.380880355834961,1.0,0.98,470,462.64,500,493.76,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,385,2025-11-02 21:44:45,4.788169860839844,0,2.237538776397705,2.6050186157226562,1.490539240789269,4.288169860839844,1.6074957990646361,2.1050186157226562,1.0,0.98,470,463.8,500,494.64,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,386,2025-11-02 21:45:16,4.788169860839844,0,2.5843392181396485,2.7893214225769043,1.2674734765242883,4.288169860839844,2.0480973148345947,2.2893214225769043,1.0,0.98,470,467.36,500,499.7,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,387,2025-11-02 21:45:46,4.788169860839844,0,2.5231908321380616,2.903853416442871,1.3624209052907845,4.288169860839844,1.9455946159362794,2.403853416442871,1.0,1.0,470,468.0,500,500.0,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,388,2025-11-02 21:46:16,4.788169860839844,0,2.564251871109009,2.8733839988708496,1.3980748889237884,4.288169860839844,1.941962823867798,2.3733839988708496,1.0,0.96,470,459.58,500,491.1,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,389,2025-11-02 21:46:46,4.788169860839844,0,2.225421180725098,2.7136969566345215,1.5185745026634232,4.288169860839844,1.5800971126556396,2.2136969566345215,1.0,1.0,470,468.6,500,500.0,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,390,2025-11-02 21:47:17,4.788169860839844,0,2.3723996353149412,2.5698142051696777,1.4335268486179638,4.288169860839844,1.769931001663208,2.0698142051696777,1.0,1.0,470,469.08,500,500.0,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,391,2025-11-02 21:47:47,4.788169860839844,0,2.495360116958618,3.0166678428649902,1.4292351739375457,4.288169860839844,1.9119723749160766,2.5166678428649902,1.0,0.98,470,464.8,500,495.92,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,392,2025-11-02 21:48:17,4.788169860839844,0,2.492331085205078,2.956343650817871,1.4496506517761818,4.288169860839844,1.904998779296875,2.456343650817871,1.0,1.0,470,467.98,500,500.0,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,393,2025-11-02 21:48:47,4.788169860839844,0,2.650887517929077,3.0332064628601074,1.3009088991820421,4.288169860839844,2.1304916381835937,2.5332064628601074,1.0,1.0,470,468.44,500,500.0,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,394,2025-11-02 21:49:17,4.788169860839844,0,2.851133794784546,2.914015293121338,1.16525886926797,4.288169860839844,2.3482047843933107,2.414015293121338,1.0,1.0,470,469.34,500,500.0,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,395,2025-11-02 21:49:47,4.788169860839844,0,2.6163069820404052,3.0969347953796387,1.3727536249797514,4.288169860839844,2.032091054916382,2.5969347953796387,1.0,0.98,470,463.56,500,494.56,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,396,2025-11-02 21:50:17,4.788169860839844,0,2.4562901496887206,2.6330127716064453,1.398594100250111,4.288169860839844,1.8586641359329223,2.1330127716064453,1.0,0.98,470,464.5,500,494.68,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,397,2025-11-02 21:50:47,4.9657440185546875,0,2.8844403553009035,2.856013298034668,1.0563291670070758,4.4657440185546875,2.3679800701141356,2.356013298034668,1.0,1.0,469,469.32,500,500.0,4.788169860839844,4.288169860839844,50,500,0.1,0.7,5
2,398,2025-11-02 21:51:18,4.9657440185546875,0,2.8790905475616455,2.9533562660217285,1.2446104516881997,4.4657440185546875,2.344066228866577,2.4533562660217285,1.0,1.0,469,469.62,500,500.0,4.9657440185546875,4.4657440185546875,50,500,0.1,0.7,5
2,399,2025-11-02 21:51:49,4.9657440185546875,0,2.905791902542114,3.0651750564575195,1.3187144667105704,4.4657440185546875,2.2878460359573363,2.5651750564575195,1.0,0.98,469,463.64,500,494.26,4.9657440185546875,4.4657440185546875,50,500,0.1,0.7,5
2,400,2025-11-02 21:52:19,4.9657440185546875,0,2.3380616760253905,2.852975845336914,1.4959332980913453,4.4657440185546875,1.7311809825897218,2.352975845336914,1.0,1.0,469,469.58,500,500.0,4.9657440185546875,4.4657440185546875,50,500,0.1,0.7,5
2,401,2025-11-02 21:52:50,4.9657440185546875,0,2.228317422866821,2.7606000900268555,1.7134490252424759,4.4657440185546875,1.6306238555908203,2.2606000900268555,1.0,1.0,469,468.98,500,500.0,4.9657440185546875,4.4657440185546875,50,500,0.1,0.7,5
2,402,2025-11-02 21:53:21,4.9657440185546875,0,2.7067308712005613,3.090968132019043,1.4522479713144183,4.4657440185546875,2.1151165103912355,2.590968132019043,1.0,1.0,469,467.92,500,500.0,4.9657440185546875,4.4657440185546875,50,500,0.1,0.7,5
2,403,2025-11-02 21:53:52,4.9657440185546875,0,2.4821838188171386,2.9310379028320312,1.5347246136127528,4.4657440185546875,1.8696242713928222,2.4310379028320312,1.0,1.0,469,467.6,500,500.0,4.9657440185546875,4.4657440185546875,50,500,0.1,0.7,5
2,404,2025-11-02 21:54:23,4.9657440185546875,0,2.261045551300049,2.6118240356445312,1.5483267950848856,4.4657440185546875,1.5559924030303955,2.1118240356445312,1.0,1.0,469,468.76,500,500.0,4.9657440185546875,4.4657440185546875,50,500,0.1,0.7,5
2,405,2025-11-02 21:54:53,4.9657440185546875,0,2.0153494453430176,2.3150649070739746,1.6366593143082615,4.4657440185546875,1.3100496339797973,1.8150649070739746,1.0,0.98,469,465.82,500,495.8,4.9657440185546875,4.4657440185546875,50,500,0.1,0.7,5
2,406,2025-11-02 21:55:24,4.9657440185546875,0,2.1491875076293945,2.634810447692871,1.568901786310389,4.4657440185546875,1.456631441116333,2.134810447692871,1.0,1.0,469,470.02,500,500.0,4.9657440185546875,4.4657440185546875,50,500,0.1,0.7,5
2,407,2025-11-02 21:55:55,4.9657440185546875,0,2.131771373748779,2.555516242980957,1.604926640855758,4.4657440185546875,1.4744485855102538,2.055516242980957,1.0,0.98,469,464.7,500,494.44,4.9657440185546875,4.4657440185546875,50,500,0.1,0.7,5
2,408,2025-11-02 21:56:25,4.9657440185546875,0,2.3315387058258055,2.6029419898986816,1.3620436613942495,4.4657440185546875,1.760623149871826,2.1029419898986816,1.0,1.0,469,469.44,500,500.0,4.9657440185546875,4.4657440185546875,50,500,0.1,0.7,5
2,409,2025-11-02 21:56:56,4.9657440185546875,0,2.0297607421875,2.328030824661255,1.533048922189062,4.4657440185546875,1.3752068042755128,1.8280308246612549,1.0,1.0,469,469.54,500,500.0,4.9657440185546875,4.4657440185546875,50,500,0.1,0.7,5
2,410,2025-11-02 21:57:27,4.9657440185546875,0,2.3672110271453857,2.645695209503174,1.4647940483213617,4.4657440185546875,1.7888837146759033,2.145695209503174,1.0,1.0,469,468.04,500,500.0,4.9657440185546875,4.4657440185546875,50,500,0.1,0.7,5
2,411,2025-11-02 21:57:58,4.9657440185546875,0,2.355939893722534,3.079763889312744,1.5744740956565735,4.4657440185546875,1.7118153667449951,2.579763889312744,1.0,1.0,469,468.74,500,500.0,4.9657440185546875,4.4657440185546875,50,500,0.1,0.7,5
